A Number,B Number,Date Time,Duration (sec),Call Type,Tower ID,IMEI,IMSI,Operator Name,Lat,Lng
+91850006289,+91990008835,2025-09-06 00:16:56,1155,OUT,Airtel-LDH-001,354809100000280,404000000317760,BSNL,30.9120,75.8530
+91990003057,+91700008714,2025-09-05 21:05:01,96,IN,JIO-CHD-005,354809100000476,404000000539492,Airtel,30.7050,76.7450
+91800007370,+91700005350,2025-09-05 06:12:46,105,IN,Airtel-AMB-001,354809100000182,404000000206894,JIO,30.5200,76.6600
+91800004861,+91990008369,2025-09-05 22:52:57,22,IN,BSNL-JAL-001,354809100000154,404000000175218,BSNL,30.9530,75.5730
+91700010834,+91800002599,2025-09-05 10:30:53,92,OUT,Airtel-LDH-002,354809104519999,404000000119785,JIO,30.9250,75.8640
+91980007176,+91980007956,2025-09-05 03:13:24,32,OUT,JIO-CHD-003,354809100000406,404000000460302,JIO,30.7510,76.8010
+91990008835,+91850000697,2025-09-05 09:52:38,110,OUT,JIO-CHD-003,354809100000532,404000000602844,JIO,30.7510,76.8010
+91800006894,+91700001883,2025-09-06 00:10:47,19,IN,Airtel-LDH-002,354809104519999,404000000198975,JIO,30.9250,75.8640
+91980010429,+91700001246,2025-09-05 07:46:59,113,OUT,JIO-CHD-003,354809100000441,404000000499897,JIO,30.7510,76.8010
+91850009504,+91990005283,2025-09-05 08:19:09,646,IN,Airtel-LDH-002,354809100000308,404000000349436,VI,30.9250,75.8640
+91990005283,+91980007176,2025-09-06 00:26:31,101,OUT,JIO-CHD-003,354809100000497,404000000563249,BSNL,30.7510,76.8010
+91800010977,+91980007176,2025-09-05 03:27:16,27,OUT,JIO-CHD-004,354809100000217,404000000246489,Airtel,30.7190,76.7620
+91800009044,+91800004861,2025-09-05 17:06:55,77,IN,JIO-LDH-001,354809100000196,404000000222732,JIO,30.8890,75.8210
+91800008226,+91800006689,2025-09-05 14:38:55,59,OUT,JIO-CHD-HOME,354809100000189,404000000214813,JIO,30.7280,76.7750
+91990003057,+91850002311,2025-09-06 00:49:44,103,IN,JIO-PTK-001,354809100000476,404000000539492,Airtel,31.3260,75.5760
+91990001551,+91850009504,2025-09-05 10:54:18,454,SMS,JIO-CHD-001,354809100000455,404000000515735,Airtel,30.7333,76.7794
+91990010688,+91980009677,2025-09-05 11:49:56,32,IN,JIO-LDH-001,354809100000546,404000000618682,JIO,30.8890,75.8210
+91990000801,+91990009579,2025-09-05 09:06:25,87,IN,JIO-CHD-MEET,354809100000448,404000000507816,JIO,30.7380,76.7830
+91700003130,+91700003130,2025-09-05 20:17:34,44,SMS,BSNL-HSP-001,354809100000028,404000000032676,VI,31.1050,75.7040
+91700001883,+91980006818,2025-09-05 13:23:43,51,OUT,VI-PTA-001,354809100000014,404000000016838,JIO,30.3750,76.7820
+91850002678,+91700010834,2025-09-05 09:49:49,91,IN,JIO-CHD-006,354809104519999,404000000278165,Airtel,30.6940,76.7270
+91990005106,+91700008195,2025-09-05 15:47:15,995,OUT,BSNL-JAL-001,354809100000490,404000000555330,JIO,30.9530,75.5730
+91700009927,+91980007176,2025-09-05 11:43:05,47,OUT,JIO-CHD-004,354809100000091,404000000103947,Airtel,30.7190,76.7620
+91850005482,+91850001457,2025-09-05 08:07:32,650,SMS,JIO-CHD-003,354809100000266,404000000301922,Airtel,30.7510,76.8010
+91980010429,+91800010977,2025-09-05 19:25:42,602,OUT,Airtel-LDH-001,354809100000441,404000000499897,JIO,30.9120,75.8530
+91980007956,+91990010724,2025-09-05 09:03:04,970,OUT,JIO-CHD-002,354809100000413,404000000468221,JIO,30.7420,76.7880
+91700003099,+91850002678,2025-09-05 06:49:44,529,SMS,BSNL-HSP-001,354809100000021,404000000024757,JIO,31.1050,75.7040
+91800009709,+91850003325,2025-09-06 00:41:33,50,IN,Airtel-AMB-001,354809100000203,404000000230651,BSNL,30.5200,76.6600
+91980004311,+91700003130,2025-09-05 18:35:24,408,OUT,VI-PTA-001,354809100000371,404000000420707,Airtel,30.3750,76.7820
+91850008729,+91990005283,2025-09-05 11:26:49,92,IN,BSNL-HSP-001,354809100000301,404000000341517,Airtel,31.1050,75.7040
+91800003986,+91990005283,2025-09-05 13:04:56,84,OUT,JIO-CHD-004,354809104512345,404000000159380,JIO,30.7190,76.7620
+91700005350,+91980004311,2025-09-05 12:34:03,311,OUT,JIO-CHD-004,354809100000049,404000000056433,JIO,30.7190,76.7620
+91990000801,+91850006068,2025-09-05 12:33:43,2089,SMS,JIO-PTK-001,354809100000448,404000000507816,JIO,31.3260,75.5760
+91850003325,+91700007836,2025-09-05 21:51:53,26,OUT,JIO-CHD-001,354809100000252,404000000286084,JIO,30.7333,76.7794
+91700007836,+91850003325,2025-09-05 14:52:17,93,OUT,JIO-PTK-001,354809100000070,404000000080190,JIO,31.3260,75.5760
+91990005690,+91800002599,2025-09-05 02:32:19,67,OUT,Airtel-AMB-001,354809100000504,404000000571168,JIO,30.5200,76.6600
+91990003057,+91990002040,2025-09-05 11:54:17,216,OUT,Airtel-LDH-002,354809100000476,404000000539492,Airtel,30.9250,75.8640
+91800002085,+91990010724,2025-09-05 21:12:30,34,OUT,Airtel-LDH-002,354809100000119,404000000135623,JIO,30.9250,75.8640
+91800009709,+91800002599,2025-09-05 05:14:45,77,IN,JIO-CHD-002,354809100000203,404000000230651,BSNL,30.7420,76.7880
+91800009709,+91990003649,2025-09-05 17:23:47,70,IN,JIO-LDH-001,354809100000203,404000000230651,BSNL,30.8890,75.8210
+91800005262,+91990003649,2025-09-05 03:09:39,423,IN,JIO-CHD-004,354809100000161,404000000183137,JIO,30.7190,76.7620
+91800004861,+91700003099,2025-09-05 23:57:56,27,SMS,JIO-CHD-002,354809100000154,404000000175218,BSNL,30.7420,76.7880
+91850010197,+91700003938,2025-09-05 11:49:11,58,IN,BSNL-HSP-001,354809100000322,404000000365274,BSNL,31.1050,75.7040
+91700008714,+91800006894,2025-09-05 11:21:46,514,SMS,JIO-CHD-003,354809100000084,404000000096028,JIO,30.7510,76.8010
+91850006068,+91850011508,2025-09-05 19:45:28,599,IN,BSNL-JAL-001,354809100000273,404000000309841,JIO,30.9530,75.5730
+91800009044,+91800003986,2025-09-05 15:40:47,36,OUT,JIO-CHD-004,354809100000196,404000000222732,JIO,30.7190,76.7620
+91980001895,+91980010429,2025-09-05 16:50:47,10,OUT,JIO-CHD-005,354809100000350,404000000396950,JIO,30.7050,76.7450
+91850011508,+91800006894,2025-09-05 22:42:21,1048,SMS,JIO-CHD-006,354809100000329,404000000373193,Airtel,30.6940,76.7270
+91700001883,+91700007836,2025-09-05 18:36:34,93,OUT,BSNL-HSP-001,354809100000014,404000000016838,JIO,31.1050,75.7040
+91990002040,+91980001895,2025-09-05 15:00:39,759,IN,Airtel-AMB-001,354809100000462,404000000523654,JIO,30.5200,76.6600
+91850009946,+91990009579,2025-09-05 06:08:06,50,OUT,JIO-PTK-001,354809100000315,404000000357355,JIO,31.3260,75.5760
+91990005283,+91980006818,2025-09-05 16:03:05,50,OUT,BSNL-JAL-001,354809100000497,404000000563249,BSNL,30.9530,75.5730
+91990002040,+91980004860,2025-09-05 02:21:25,370,OUT,VI-PTA-001,354809100000462,404000000523654,JIO,30.3750,76.7820
+91700009927,+91800004739,2025-09-05 03:30:38,522,OUT,Airtel-LDH-002,354809100000091,404000000103947,Airtel,30.9250,75.8640
+91850008729,+91800003986,2025-09-05 18:03:55,53,OUT,VI-PTA-001,354809100000301,404000000341517,Airtel,30.3750,76.7820
+91800010849,+91800004739,2025-09-05 10:03:48,73,SMS,JIO-PHR-001,354809100000210,404000000238570,VI,31.0150,75.3480
+91980010429,+91700008714,2025-09-05 04:31:59,3,OUT,JIO-PHR-001,354809100000441,404000000499897,JIO,31.0150,75.3480
+91980008641,+91980010429,2025-09-05 23:05:11,1275,OUT,JIO-CHD-MEET,354809100000420,404000000476140,Airtel,30.7380,76.7830
+91990003057,+91850003325,2025-09-05 06:53:53,1892,OUT,JIO-CHD-005,354809100000476,404000000539492,Airtel,30.7050,76.7450
+91800010977,+91990008369,2025-09-05 04:26:42,613,OUT,JIO-CHD-004,354809100000217,404000000246489,Airtel,30.7190,76.7620
+91850003325,+91800009044,2025-09-06 00:30:44,426,SMS,JIO-CHD-MEET,354809100000252,404000000286084,JIO,30.7380,76.7830
+91850006926,+91700006802,2025-09-05 17:24:35,500,OUT,JIO-CHD-001,354809100000287,404000000325679,JIO,30.7333,76.7794
+91700008195,+91700005168,2025-09-05 05:46:34,57,IN,JIO-CHD-006,354809100000077,404000000088109,BSNL,30.6940,76.7270
+91990003649,+91800007370,2025-09-05 04:02:56,90,OUT,JIO-CHD-001,354809100000483,404000000547411,JIO,30.7333,76.7794
+91850011508,+91990001551,2025-09-05 18:47:12,33,OUT,BSNL-HSP-001,354809100000329,404000000373193,Airtel,31.1050,75.7040
+91850006068,+91850006289,2025-09-05 16:43:05,85,OUT,Airtel-LDH-001,354809100000273,404000000309841,JIO,30.9120,75.8530
+91980010398,+91980007956,2025-09-05 03:31:47,517,SMS,JIO-LDH-001,354809100000434,404000000491978,BSNL,30.8890,75.8210
+91990009579,+91990010724,2025-09-05 23:04:51,44,IN,JIO-CHD-006,354809100000539,404000000610763,Airtel,30.6940,76.7270
+91990007475,+91850002311,2025-09-05 11:18:29,104,OUT,JIO-CHD-MEET,354809100000518,404000000587006,Airtel,30.7380,76.7830
+91700007836,+91850006068,2025-09-05 21:20:24,50,IN,BSNL-HSP-001,354809104512345,404000000080190,JIO,31.1050,75.7040
+91700003099,+91800004739,2025-09-06 00:24:20,1173,OUT,VI-PTA-001,354809100000021,404000000024757,JIO,30.3750,76.7820
+91700006802,+91980004311,2025-09-05 22:04:39,111,OUT,JIO-CHD-HOME,354809100000063,404000000072271,Airtel,30.7280,76.7750
+91990009579,+91800002085,2025-09-05 23:19:00,100,OUT,VI-PTA-001,354809100000539,404000000610763,Airtel,30.3750,76.7820
+91800002599,+91800004861,2025-09-05 17:17:52,84,SMS,Airtel-LDH-002,354809100000126,404000000143542,JIO,30.9250,75.8640
+91990008835,+91850008729,2025-09-05 08:36:10,47,IN,Airtel-LDH-002,354809100000532,404000000602844,JIO,30.9250,75.8640
+91980000676,+91800006689,2025-09-05 11:13:52,264,SMS,JIO-CHD-MEET,354809100000336,404000000381112,JIO,30.7380,76.7830
+91990001551,+91700009927,2025-09-05 08:44:10,331,IN,Airtel-AMB-001,354809100000455,404000000515735,Airtel,30.5200,76.6600
+91700001246,+91800002085,2025-09-05 03:29:20,1836,OUT,Airtel-LDH-002,354809100000007,404000000008919,VI,30.9250,75.8640
+91990008369,+91990003057,2025-09-05 12:24:57,41,OUT,JIO-CHD-002,354809100000525,404000000594925,VI,30.7420,76.7880
+91800004861,+91800007370,2025-09-05 04:33:00,526,IN,JIO-PTK-001,354809100000154,404000000175218,BSNL,31.3260,75.5760
+91850011508,+91990009579,2025-09-05 22:33:33,78,IN,JIO-CHD-001,354809100000329,404000000373193,Airtel,30.7333,76.7794
+91850009946,+91980000676,2025-09-05 08:04:16,31,IN,JIO-PTK-001,354809100000315,404000000357355,JIO,31.3260,75.5760
+91980009677,+91700003099,2025-09-05 12:50:32,87,OUT,Airtel-LDH-001,354809100000427,404000000484059,BSNL,30.9120,75.8530
+91980010398,+91800006689,2025-09-05 22:13:25,102,IN,JIO-LDH-001,354809100000434,404000000491978,BSNL,30.8890,75.8210
+91800006894,+91800009709,2025-09-05 17:13:25,93,IN,JIO-CHD-003,354809100000175,404000000198975,JIO,30.7510,76.8010
+91990008835,+91700010834,2025-09-05 02:55:36,10,OUT,Airtel-LDH-001,354809100000532,404000000602844,JIO,30.9120,75.8530
+91850006068,+91980003026,2025-09-05 22:00:23,105,OUT,BSNL-HSP-001,354809100000273,404000000309841,JIO,31.1050,75.7040
+91800004861,+91990005283,2025-09-05 11:03:34,65,SMS,Airtel-LDH-001,354809100000154,404000000175218,BSNL,30.9120,75.8530
+91990000801,+91990005106,2025-09-05 08:26:21,83,OUT,BSNL-JAL-001,354809100000448,404000000507816,JIO,30.9530,75.5730
+91800009709,+91990008835,2025-09-06 00:10:50,12,OUT,JIO-CHD-003,354809100000203,404000000230651,BSNL,30.7510,76.8010
+91800004739,+91850006068,2025-09-05 04:06:29,82,IN,BSNL-JAL-001,354809100000147,404000000167299,JIO,30.9530,75.5730
+91850000697,+91700006750,2025-09-05 18:51:36,63,OUT,Airtel-LDH-002,354809100000224,404000000254408,JIO,30.9250,75.8640
+91990010688,+91850009504,2025-09-05 23:21:59,288,OUT,Airtel-AMB-001,354809100000546,404000000618682,JIO,30.5200,76.6600
+91800002599,+91800002599,2025-09-05 22:16:42,71,OUT,JIO-PHR-001,354809100000126,404000000143542,JIO,31.0150,75.3480
+91980010398,+91800006894,2025-09-05 18:18:38,109,OUT,JIO-LDH-001,354809100000434,404000000491978,BSNL,30.8890,75.8210
+91800004861,+91850000697,2025-09-05 05:22:14,50,OUT,JIO-PHR-001,354809100000154,404000000175218,BSNL,31.0150,75.3480
+91990006728,+91700003099,2025-09-05 05:52:58,300,IN,JIO-CHD-004,354809100000511,404000000579087,JIO,30.7190,76.7620
+91700001883,+91700007836,2025-09-05 20:17:10,100,IN,BSNL-HSP-001,354809100000014,404000000016838,JIO,31.1050,75.7040
+91800003431,+91980003026,2025-09-05 04:13:19,67,OUT,Airtel-AMB-001,354809100000133,404000000151461,JIO,30.5200,76.6600
+91980004311,+91980004860,2025-09-05 13:48:33,20,IN,Airtel-AMB-001,354809100000371,404000000420707,Airtel,30.5200,76.6600
+91990007475,+91800004861,2025-09-05 18:17:04,394,IN,JIO-CHD-001,354809100000518,404000000587006,Airtel,30.7333,76.7794
+91980004860,+91800005262,2025-09-05 18:46:42,75,OUT,BSNL-JAL-001,354809100000378,404000000428626,JIO,30.9530,75.5730
+91990003057,+91800010977,2025-09-06 00:16:38,285,OUT,BSNL-HSP-001,354809100000476,404000000539492,Airtel,31.1050,75.7040
+91980003026,+91980006818,2025-09-05 06:17:15,12,IN,Airtel-LDH-001,354809100000364,404000000412788,Airtel,30.9120,75.8530
+91700003099,+91850009946,2025-09-05 02:24:35,115,IN,JIO-CHD-MEET,354809100000021,404000000024757,JIO,30.7380,76.7830
+91800010977,+91800004739,2025-09-05 16:32:55,1,OUT,Airtel-LDH-001,354809100000217,404000000246489,Airtel,30.9120,75.8530
+91800006689,+91980009677,2025-09-05 13:12:23,7,IN,JIO-LDH-001,354809100000168,404000000191056,JIO,30.8890,75.8210
+91980005802,+91800002085,2025-09-05 02:49:39,80,SMS,JIO-CHD-003,354809100000392,404000000444464,JIO,30.7510,76.8010
+91800009709,+91700009927,2025-09-05 21:46:37,183,OUT,JIO-CHD-001,354809100000203,404000000230651,BSNL,30.7333,76.7794
+91800005262,+91980009677,2025-09-05 06:16:11,41,SMS,JIO-CHD-MEET,354809100000161,404000000183137,JIO,30.7380,76.7830
+91700000306,+91990005106,2025-09-05 13:34:51,62,IN,JIO-PTK-001,354809100000000,404000000001000,JIO,31.3260,75.5760
+91700003130,+91990008369,2025-09-05 03:02:20,66,OUT,Airtel-LDH-001,354809100000028,404000000032676,VI,30.9120,75.8530
+91850008729,+91990003057,2025-09-05 14:37:53,67,IN,JIO-CHD-006,354809100000301,404000000341517,Airtel,30.6940,76.7270
+91800008226,+91990010724,2025-09-05 04:03:39,20,IN,JIO-LDH-001,354809100000189,404000000214813,JIO,30.8890,75.8210
+91990002040,+91850008729,2025-09-05 19:35:09,12,IN,JIO-CHD-MEET,354809100000462,404000000523654,JIO,30.7380,76.7830
+91990008369,+91700010834,2025-09-05 04:13:41,33,OUT,Airtel-LDH-002,354809100000525,404000000594925,VI,30.9250,75.8640
+91990007475,+91980001895,2025-09-05 08:58:45,88,OUT,JIO-PTK-001,354809100000518,404000000587006,Airtel,31.3260,75.5760
+91990008835,+91980001895,2025-09-05 12:44:33,64,OUT,JIO-LDH-001,354809100000532,404000000602844,JIO,30.8890,75.8210
+91700006750,+91700006750,2025-09-05 02:19:38,47,IN,JIO-PTK-001,354809100000056,404000000064352,BSNL,31.3260,75.5760
+91700005350,+91700010526,2025-09-05 21:45:51,476,IN,JIO-CHD-MEET,354809100000049,404000000056433,JIO,30.7380,76.7830
+91980001661,+91800006689,2025-09-05 06:53:07,505,OUT,JIO-CHD-MEET,354809100000343,404000000389031,JIO,30.7380,76.7830
+91800004861,+91800004861,2025-09-05 05:44:15,102,IN,JIO-CHD-MEET,354809100000154,404000000175218,BSNL,30.7380,76.7830
+91700001883,+91850002311,2025-09-05 19:33:54,77,IN,JIO-CHD-003,354809100000014,404000000016838,JIO,30.7510,76.8010
+91990003043,+91800004861,2025-09-05 22:07:04,620,IN,JIO-PHR-001,354809100000469,404000000531573,JIO,31.0150,75.3480
+91980007176,+91800005262,2025-09-05 08:00:00,110,OUT,Airtel-LDH-001,354809100000406,404000000460302,JIO,30.9120,75.8530
+91700003938,+91700007836,2025-09-05 23:15:27,110,OUT,BSNL-JAL-001,354809104519999,404000000040595,JIO,30.9530,75.5730
+91990003043,+91850005482,2025-09-05 05:13:19,119,IN,VI-PTA-001,354809100000469,404000000531573,JIO,30.3750,76.7820
+91700009927,+91700006750,2025-09-05 09:55:00,147,OUT,JIO-PTK-001,354809100000091,404000000103947,Airtel,31.3260,75.5760
+91990008369,+91850000697,2025-09-05 12:40:24,180,IN,JIO-LDH-001,354809100000525,404000000594925,VI,30.8890,75.8210
+91850005482,+91990009579,2025-09-05 05:53:23,604,OUT,JIO-CHD-002,354809100000266,404000000301922,Airtel,30.7420,76.7880
+91980006818,+91850000697,2025-09-05 17:21:41,245,OUT,JIO-CHD-003,354809100000399,404000000452383,JIO,30.7510,76.8010
+91980000676,+91800010849,2025-09-05 14:14:41,843,OUT,JIO-CHD-001,354809100000336,404000000381112,JIO,30.7333,76.7794
+91800004861,+91700001883,2025-09-05 23:38:04,588,OUT,Airtel-LDH-002,354809100000154,404000000175218,BSNL,30.9250,75.8640
+91850009504,+91850008729,2025-09-05 21:48:40,15,SMS,BSNL-JAL-001,354809100000308,404000000349436,VI,30.9530,75.5730
+91800008226,+91700001246,2025-09-05 07:13:08,297,IN,Airtel-LDH-001,354809100000189,404000000214813,JIO,30.9120,75.8530
+91700001883,+91800003431,2025-09-05 17:28:22,7,SMS,Airtel-LDH-001,354809100000014,404000000016838,JIO,30.9120,75.8530
+91980007176,+91980000676,2025-09-05 04:11:01,1194,OUT,Airtel-LDH-001,354809100000406,404000000460302,JIO,30.9120,75.8530
+91850006068,+91980007176,2025-09-05 16:07:05,113,SMS,JIO-PHR-001,354809100000273,404000000309841,JIO,31.0150,75.3480
+91700003099,+91990007475,2025-09-05 01:56:10,68,OUT,VI-PTA-001,354809100000021,404000000024757,JIO,30.3750,76.7820
+91850002678,+91980001895,2025-09-05 19:53:07,84,OUT,Airtel-AMB-001,354809100000245,404000000278165,Airtel,30.5200,76.6600
+91850001457,+91800006689,2025-09-05 17:33:58,111,OUT,JIO-CHD-003,354809100000231,404000000262327,JIO,30.7510,76.8010
+91990003649,+91990006728,2025-09-05 03:05:13,6,OUT,Airtel-LDH-001,354809100000483,404000000547411,JIO,30.9120,75.8530
+91700006750,+91800006894,2025-09-05 16:35:42,27,OUT,BSNL-JAL-001,354809100000056,404000000064352,BSNL,30.9530,75.5730
+91990001551,+91700001883,2025-09-05 22:18:46,430,SMS,JIO-PTK-001,354809100000455,404000000515735,Airtel,31.3260,75.5760
+91980006818,+91850006068,2025-09-05 11:50:28,1146,OUT,JIO-LDH-001,354809100000399,404000000452383,JIO,30.8890,75.8210
+91850011508,+91700000306,2025-09-05 16:05:51,554,SMS,Airtel-LDH-001,354809100000329,404000000373193,Airtel,30.9120,75.8530
+91700007836,+91800009044,2025-09-05 03:30:42,81,OUT,JIO-CHD-004,354809100000070,404000000080190,JIO,30.7190,76.7620
+91800010849,+91700006802,2025-09-05 17:51:47,2047,OUT,Airtel-LDH-001,354809104512345,404000000238570,VI,30.9120,75.8530
+91990005690,+91800006894,2025-09-05 20:00:23,78,OUT,BSNL-HSP-001,354809100000504,404000000571168,JIO,31.1050,75.7040
+91980005647,+91700009927,2025-09-05 13:51:13,18,IN,JIO-CHD-002,354809100000385,404000000436545,Airtel,30.7420,76.7880
+91990009579,+91980009677,2025-09-05 14:37:19,165,OUT,Airtel-AMB-001,354809100000539,404000000610763,Airtel,30.5200,76.6600
+91990002040,+91700008195,2025-09-05 14:08:33,95,IN,JIO-LDH-001,354809100000462,404000000523654,JIO,30.8890,75.8210
+91850006068,+91700008714,2025-09-05 02:51:22,102,OUT,JIO-LDH-001,354809100000273,404000000309841,JIO,30.8890,75.8210
+91700003130,+91850008066,2025-09-05 17:50:12,38,OUT,BSNL-HSP-001,354809100000028,404000000032676,VI,31.1050,75.7040
+91990005690,+91800000604,2025-09-05 10:38:34,51,OUT,Airtel-LDH-001,354809100000504,404000000571168,JIO,30.9120,75.8530
+91980004860,+91980002950,2025-09-05 08:41:53,117,IN,JIO-CHD-006,354809100000378,404000000428626,JIO,30.6940,76.7270
+91850008729,+91700000306,2025-09-05 16:22:21,93,SMS,JIO-CHD-001,354809100000301,404000000341517,Airtel,30.7333,76.7794
+91980010398,+91990005106,2025-09-05 06:52:45,49,IN,Airtel-AMB-001,354809100000434,404000000491978,BSNL,30.5200,76.6600
+91800000604,+91700010526,2025-09-05 19:47:40,15,OUT,JIO-CHD-001,354809100000112,404000000127704,VI,30.7333,76.7794
+91980004311,+91850008066,2025-09-05 19:51:53,3,OUT,JIO-CHD-004,354809100000371,404000000420707,Airtel,30.7190,76.7620
+91990005690,+91700001883,2025-09-05 12:00:33,100,IN,BSNL-HSP-001,354809100000504,404000000571168,JIO,31.1050,75.7040
+91990005283,+91990003057,2025-09-05 18:29:14,46,OUT,Airtel-LDH-001,354809100000497,404000000563249,BSNL,30.9120,75.8530
+91700010834,+91800006689,2025-09-05 19:49:13,21,IN,Airtel-LDH-001,354809104519999,404000000119785,JIO,30.9120,75.8530
+91700006750,+91800006894,2025-09-05 16:34:01,1167,IN,JIO-PHR-001,354809100000056,404000000064352,BSNL,31.0150,75.3480
+91990006728,+91800009044,2025-09-05 02:40:31,2,IN,BSNL-JAL-001,354809100000511,404000000579087,JIO,30.9530,75.5730
+91800000604,+91800010977,2025-09-05 09:42:39,102,OUT,JIO-CHD-004,354809100000112,404000000127704,VI,30.7190,76.7620
+91990005690,+91990008835,2025-09-05 10:17:45,637,OUT,VI-PTA-001,354809100000504,404000000571168,JIO,30.3750,76.7820
+91990008835,+91850009946,2025-09-05 08:05:38,99,OUT,JIO-CHD-005,354809100000532,404000000602844,JIO,30.7050,76.7450
+91850000697,+91700010834,2025-09-05 04:17:17,89,IN,Airtel-LDH-001,354809100000224,404000000254408,JIO,30.9120,75.8530
+91800009044,+91800008226,2025-09-05 18:15:42,85,OUT,JIO-CHD-004,354809100000196,404000000222732,JIO,30.7190,76.7620
+91980010429,+91800007370,2025-09-05 13:13:19,560,OUT,Airtel-LDH-001,354809100000441,404000000499897,JIO,30.9120,75.8530
+91990010688,+91800004739,2025-09-05 02:34:07,61,IN,JIO-CHD-002,354809100000546,404000000618682,JIO,30.7420,76.7880
+91700010834,+91800000604,2025-09-05 17:27:07,13,OUT,Airtel-LDH-001,354809104519999,404000000119785,JIO,30.9120,75.8530
